N,Z,A,EL,MASSEXCESS,dMASSEXCESS,BINDINGENERGY_A,dBINDINGENERGY_A,IsCalculated
85, 60, 145, Nd, -81441.582, 2.843, 1204842.185, 2.851, 0
84, 61, 145, Pm, -81278.541, 3.511, 1203896.791, 3.517, 0
83, 62, 145, Sm, -80662.142, 3.284, 1202498.038, 3.290, 0
82, 63, 145, Eu, -78002.099, 4.249, 1199055.642, 4.254, 0
81, 64, 145, Gd, -72947.615, 36.485, 1193218.804, 36.485, 0
80, 65, 145, Tb, -66248, 227, 1185736, 227, 1
79, 66, 145, Dy, -58948, 302, 1177654, 302, 1
78, 67, 145, Ho, -49481, 596, 1167405, 596, 1
77, 68, 145, Er, -39626, 699, 1156768, 699, 1
92, 54, 146, Xe, -49090, 401, 1185256, 401, 1
91, 55, 146, Cs, -55738.704, 80.156, 1191122.397, 80.156, 0
90, 56, 146, Ba, -65105.231, 78.317, 1199706.571, 78.317, 0
89, 57, 146, La, -69209.858, 73.981, 1203028.844, 73.981, 0
88, 58, 146, Ce, -75740.025, 65.178, 1208776.657, 65.178, 0
87, 59, 146, Pr, -76766.257, 58.280, 1209020.536, 58.280, 0
86, 60, 146, Nd, -80935.509, 2.844, 1212407.435, 2.851, 0
85, 61, 146, Pm, -79463.724, 4.977, 1210153.297, 4.981, 0
84, 62, 146, Sm, -81005.724, 3.971, 1210912.943, 3.977, 0
83, 63, 146, Eu, -77127.958, 7.162, 1206252.823, 7.165, 0
82, 64, 146, Gd, -76098.070, 5.172, 1204440.582, 5.176, 0
81, 65, 146, Tb, -67830.797, 45.521, 1195390.956, 45.522, 0
80, 66, 146, Dy, -62670.797, 109.874, 1189448.603, 109.874, 0
79, 67, 146, Ho, -52071, 503, 1178066, 503, 1
78, 68, 146, Er, -44600, 596, 1169813, 596, 1
77, 69, 146, Tm, -31210, 699, 1155641, 699, 1
93, 54, 147, Xe, -43771, 503, 1188008, 503, 1
92, 55, 147, Cs, -52289.934, 150.245, 1195744.949, 150.246, 0
91, 56, 147, Ba, -61485.563, 92.263, 1204158.226, 92.263, 0
90, 57, 147, La, -67235.563, 77.540, 1209125.872, 77.540, 0
89, 58, 147, Ce, -72180.563, 54.657, 1213288.519, 54.658, 0
88, 59, 147, Pr, -75470.563, 37.248, 1215796.165, 37.249, 0
87, 60, 147, Nd, -78156.253, 2.846, 1217699.502, 2.853, 0
86, 61, 147, Pm, -79052.253, 2.890, 1217813.148, 2.897, 0
85, 62, 147, Sm, -79276.392, 2.891, 1217254.933, 2.898, 0
84, 63, 147, Eu, -77555.055, 3.598, 1214751.244, 3.603, 0
83, 64, 147, Gd, -75367.684, 3.512, 1211781.519, 3.518, 0
82, 65, 147, Tb, -70758.904, 12.023, 1206390.385, 12.024, 0
81, 66, 147, Dy, -64386.257, 52.836, 1199235.385, 52.836, 0
80, 67, 147, Ho, -56039, 401, 1190105, 401, 1
79, 68, 147, Er, -47217, 503, 1180502, 503, 1
78, 69, 147, Tm, -36253, 596, 1168755, 596, 1
93, 55, 148, Cs, -47599.766, 587.885, 1199126.104, 587.885, 0
92, 56, 148, Ba, -58048.483, 140.912, 1208792.468, 140.912, 0
91, 57, 148, La, -63163.483, 127.500, 1213125.115, 127.500, 0
90, 58, 148, Ce, -70425.837, 116.772, 1219605.115, 116.772, 0
89, 59, 148, Pr, -72485.837, 89.502, 1220882.762, 89.502, 0
88, 60, 148, Nd, -77417.837, 3.258, 1225032.408, 3.265, 0
87, 61, 148, Pm, -76878.251, 6.674, 1223710.469, 6.677, 0
86, 62, 148, Sm, -79346.590, 2.906, 1225396.454, 2.913, 0
85, 63, 148, Eu, -76239.256, 17.563, 1221506.768, 17.564, 0
84, 64, 148, Gd, -76280.245, 3.279, 1220765.403, 3.285, 0
83, 65, 148, Tb, -70515.356, 30.531, 1214218.160, 30.531, 0
82, 66, 148, Dy, -67833.356, 32.127, 1210753.807, 32.127, 0
81, 67, 148, Ho, -58433, 271, 1200571, 271, 1
80, 68, 148, Er, -51754, 401, 1193110, 401, 1
79, 69, 148, Tm, -39542, 699, 1180115, 699, 1
78, 70, 148, Yb, -30963, 801, 1170754, 801, 1
94, 55, 149, Cs, -44041, 298, 1203639, 298, 1
93, 56, 149, Ba, -53598, 401, 1212413, 401, 1
92, 57, 149, La, -61134, 298, 1219167, 298, 1
91, 58, 149, Ce, -66798.164, 75.747, 1224048.765, 75.747, 0
90, 59, 149, Pr, -70988.164, 10.612, 1227456.411, 10.614, 0
89, 60, 149, Nd, -74385.196, 3.259, 1230071.091, 3.266, 0
88, 61, 149, Pm, -76075.853, 4.452, 1230979.394, 4.457, 0
87, 62, 149, Sm, -77146.768, 2.922, 1231267.955, 2.929, 0
86, 63, 149, Eu, -76451.500, 4.708, 1229790.334, 4.713, 0
85, 64, 149, Gd, -75137.623, 4.286, 1227694.104, 4.291, 0
84, 65, 149, Tb, -71499.950, 4.791, 1223274.077, 4.795, 0
83, 66, 149, Dy, -67687.950, 11.088, 1218679.724, 11.090, 0
82, 67, 149, Ho, -61674.261, 21.628, 1211883.681, 21.629, 0
81, 68, 149, Er, -53299.588, 382.217, 1202726.654, 382.217, 0
80, 69, 149, Tm, -44106, 596, 1192751, 596, 1
79, 70, 149, Yb, -34018, 699, 1181881, 699, 1
95, 55, 150, Cs, -39151, 503, 1206820, 503, 1
94, 56, 150, Ba, -50655, 503, 1217541, 503, 1
93, 57, 150, La, -57222, 401, 1223326, 401, 1
92, 58, 150, Ce, -64993.681, 120.468, 1230315.605, 120.468, 0
91, 59, 150, Pr, -68003.681, 80.079, 1232543.251, 80.079, 0
90, 60, 150, Nd, -73693.681, 3.551, 1237450.898, 3.557, 0
89, 61, 150, Pm, -73607.132, 20.208, 1236581.996, 20.209, 0
88, 62, 150, Sm, -77061.132, 2.890, 1239253.643, 2.898, 0
87, 63, 150, Eu, -74800.546, 7.010, 1236210.703, 7.013, 0
86, 64, 150, Gd, -75771.944, 6.947, 1236399.748, 6.950, 0
85, 65, 150, Tb, -71115.684, 8.269, 1230961.133, 8.271, 0
84, 66, 150, Dy, -69322.027, 5.398, 1228385.123, 5.402, 0
83, 67, 150, Ho, -62632.796, 83.380, 1220913.539, 83.380, 0
82, 68, 150, Er, -58524.796, 84.718, 1216023.186, 84.719, 0
81, 69, 150, Tm, -46882, 503, 1203598, 503, 1
80, 70, 150, Yb, -39132, 596, 1195066, 596, 1
79, 71, 150, Lu, -25460, 699, 1180611, 699, 1
96, 55, 151, Cs, -35397, 699, 1211137, 699, 1
95, 56, 151, Ba, -45923, 596, 1220881, 596, 1
94, 57, 151, La, -54437, 503, 1228612, 503, 1
93, 58, 151, Ce, -61441, 298, 1234835, 298, 1
92, 59, 151, Pr, -66855.300, 35.473, 1239466.193, 35.474, 0
91, 60, 151, Nd, -70956.788, 3.556, 1242785.327, 3.563, 0
90, 61, 151, Pm, -73399.207, 5.565, 1244445.394, 5.569, 0
89, 62, 151, Sm, -74586.250, 2.891, 1244850.083, 2.898, 0
88, 63, 151, Eu, -74662.939, 2.904, 1244144.418, 2.912, 0
87, 64, 151, Gd, -74198.821, 3.988, 1242897.947, 3.994, 0
86, 65, 151, Tb, -71633.583, 4.840, 1239550.356, 4.845, 0
85, 66, 151, Dy, -68763.221, 4.395, 1235897.640, 4.400, 0
84, 67, 151, Ho, -63638.923, 12.167, 1229990.989, 12.168, 0
83, 68, 151, Er, -58256, 298, 1223825, 298, 1
82, 69, 151, Tm, -51379, 123, 1216166, 123, 1
81, 70, 151, Yb, -42235.827, 311.733, 1206240.833, 311.733, 0
80, 71, 151, Lu, -30602, 604, 1193825, 604, 1
96, 56, 152, Ba, -42700, 699, 1225729, 699, 1
95, 57, 152, La, -50198, 596, 1232445, 596, 1
94, 58, 152, Ce, -59262, 401, 1240726, 401, 1
93, 59, 152, Pr, -63714, 298, 1244396, 298, 1
92, 60, 152, Nd, -70157.856, 30.209, 1250057.718, 30.210, 0
91, 61, 152, Pm, -71268.076, 71.773, 1250385.585, 71.773, 0
90, 62, 152, Sm, -74772.647, 2.915, 1253107.803, 2.923, 0
89, 63, 152, Eu, -72898.338, 2.904, 1250451.140, 2.912, 0
88, 64, 152, Gd, -74717.096, 2.954, 1251487.545, 2.961, 0
87, 65, 152, Tb, -70727.096, 40.109, 1246715.191, 40.109, 0
86, 66, 152, Dy, -70128.564, 5.451, 1245334.306, 5.455, 0
85, 67, 152, Ho, -63583.214, 30.560, 1238006.602, 30.561, 0
84, 68, 152, Er, -60474.024, 32.168, 1234115.059, 32.168, 0
83, 69, 152, Tm, -51884, 298, 1224743, 298, 1
82, 70, 152, Yb, -46419, 356, 1218496, 356, 1
81, 71, 152, Lu, -33897, 699, 1205191, 699, 1
97, 56, 153, Ba, -37623, 904, 1228724, 904, 1
96, 57, 153, La, -47087, 699, 1237405, 699, 1
95, 58, 153, Ce, -55349, 503, 1244885, 503, 1
94, 59, 153, Pr, -61805, 298, 1250558, 298, 1
93, 60, 153, Nd, -67352.098, 27.396, 1255323.284, 27.397, 0
92, 61, 153, Pm, -70688.098, 11.204, 1257876.930, 11.206, 0
91, 62, 153, Sm, -72569.048, 2.924, 1258975.526, 2.932, 0
90, 63, 153, Eu, -73377.294, 2.906, 1259001.419, 2.913, 0
89, 64, 153, Gd, -72892.857, 2.951, 1257734.629, 2.959, 0
88, 65, 153, Tb, -71323.686, 4.769, 1255383.104, 4.774, 0
87, 66, 153, Dy, -69153.298, 4.814, 1252430.363, 4.818, 0
86, 67, 153, Ho, -65023.389, 5.954, 1247518.101, 5.958, 0
85, 68, 153, Er, -60460.355, 11.189, 1242172.713, 11.190, 0
84, 69, 153, Tm, -54000.905, 21.673, 1234930.910, 21.674, 0
83, 70, 153, Yb, -47311, 298, 1227458, 298, 1
82, 71, 153, Lu, -38480, 596, 1217845, 596, 1
97, 57, 154, La, -42476, 801, 1240866, 801, 1
96, 58, 154, Ce, -52797, 596, 1250404, 596, 1
95, 59, 154, Pr, -58321, 401, 1255146, 401, 1
94, 60, 154, Nd, -65685.878, 114.019, 1261728.386, 114.019, 0
93, 61, 154, Pm, -68421.001, 73.661, 1263681.156, 73.661, 0
92, 62, 154, Sm, -72465.282, 2.972, 1266943.084, 2.980, 0
91, 63, 154, Eu, -71747.955, 2.914, 1265443.403, 2.921, 0
90, 64, 154, Gd, -73716.308, 2.947, 1266629.403, 2.955, 0
89, 65, 154, Tb, -70154.308, 50.087, 1262285.050, 50.087, 0
88, 66, 154, Dy, -70400.400, 8.638, 1261748.788, 8.640, 0
87, 67, 154, Ho, -64649.151, 9.030, 1255215.185, 9.033, 0
86, 68, 154, Er, -62617.538, 6.010, 1252401.219, 6.013, 0
85, 69, 154, Tm, -55114.326, 97.223, 1244115.654, 97.223, 0
84, 70, 154, Yb, -50625.625, 84.740, 1238844.599, 84.740, 0
83, 71, 154, Lu, -39961, 503, 1227398, 503, 1
82, 72, 154, Hf, -33301, 699, 1219955, 699, 1
98, 57, 155, La, -39002, 904, 1245463, 904, 1
97, 58, 155, Ce, -48400, 699, 1254079, 699, 1
96, 59, 155, Pr, -55899, 503, 1260795, 503, 1
95, 60, 155, Nd, -62755.159, 153.000, 1266868.990, 153.000, 0
94, 61, 155, Pm, -66977.159, 30.148, 1270308.637, 30.149, 0
93, 62, 155, Sm, -70201.159, 2.987, 1272750.283, 2.995, 0
92, 63, 155, Eu, -71828.023, 2.938, 1273594.794, 2.945, 0
91, 64, 155, Gd, -72080.112, 2.949, 1273064.530, 2.956, 0
90, 65, 155, Tb, -71258.898, 12.196, 1271460.962, 12.198, 0
89, 66, 155, Dy, -69164.398, 12.048, 1268584.108, 12.050, 0
88, 67, 155, Ho, -66062.398, 23.348, 1264699.755, 23.349, 0
87, 68, 155, Er, -62219.810, 50.193, 1260074.814, 50.193, 0
86, 69, 155, Tm, -56642.687, 13.317, 1253715.337, 13.318, 0
85, 70, 155, Yb, -50494, 298, 1246784, 298, 1
84, 71, 155, Lu, -43182.822, 121.808, 1238690.765, 121.809, 0
83, 72, 155, Hf, -34689, 596, 1229414, 596, 1
98, 58, 156, Ce, -45401, 801, 1259151, 801, 1
97, 59, 156, Pr, -52052, 596, 1265019, 596, 1
96, 60, 156, Nd, -60361, 401, 1272546, 401, 1
95, 61, 156, Pm, -64216.854, 36.287, 1275619.654, 36.288, 0
94, 62, 156, Sm, -69371.854, 9.579, 1279992.301, 9.582, 0
93, 63, 156, Eu, -70094.116, 5.868, 1279932.210, 5.872, 0
92, 64, 156, Gd, -72545.159, 2.950, 1281600.899, 2.957, 0
91, 65, 156, Tb, -70100.736, 4.658, 1278374.123, 4.663, 0
90, 66, 156, Dy, -70534.324, 6.719, 1278025.357, 6.723, 0
89, 67, 156, Ho, -66134.324, 400.056, 1272843.003, 400.056, 0
88, 68, 156, Er, -64259.103, 73.715, 1270185.429, 73.715, 0
87, 69, 156, Tm, -56814.703, 58.600, 1261958.676, 58.600, 0
86, 70, 156, Yb, -53237.567, 32.976, 1257599.187, 32.977, 0
85, 71, 156, Lu, -43866, 302, 1247446, 302, 1
84, 72, 156, Hf, -37961, 356, 1240758, 356, 1
83, 73, 156, Ta, -26371, 596, 1228386, 596, 1
99, 58, 157, Ce, -40669, 904, 1262490, 904, 1
98, 59, 157, Pr, -49211, 699, 1270250, 699, 1
97, 60, 157, Nd, -56570, 503, 1276826, 503, 1
96, 61, 157, Pm, -62224, 298, 1281698, 298, 1
95, 62, 157, Sm, -66737.338, 50.391, 1285429.108, 50.391, 0
94, 63, 157, Eu, -69471.338, 6.262, 1287380.754, 6.266, 0
93, 64, 157, Gd, -70833.880, 2.951, 1287960.943, 2.958, 0
92, 65, 157, Tb, -70773.828, 2.964, 1287118.537, 2.971, 0
91, 66, 157, Dy, -69432.382, 6.800, 1284994.738, 6.804, 0
90, 67, 157, Ho, -66892.382, 50.460, 1281672.385, 50.461, 0
89, 68, 157, Er, -63392.333, 80.304, 1277389.983, 80.304, 0
88, 69, 157, Tm, -58911.333, 106.999, 1272126.629, 106.999, 0
87, 70, 157, Yb, -53413.115, 51.237, 1265846.058, 51.237, 0
86, 71, 157, Lu, -46480.113, 21.887, 1258130.702, 21.888, 0
85, 72, 157, Hf, -39004, 302, 1249873, 302, 1
84, 73, 157, Ta, -29673, 598, 1239759, 598, 1
99, 59, 158, Pr, -44917, 801, 1274027, 801, 1
98, 60, 158, Nd, -54148, 596, 1282476, 596, 1
97, 61, 158, Pm, -58973, 401, 1286518, 401, 1
96, 62, 158, Sm, -65215.806, 78.329, 1291978.899, 78.329, 0
95, 63, 158, Eu, -67214.806, 76.879, 1293195.545, 76.879, 0
94, 64, 158, Gd, -70699.888, 2.952, 1295898.274, 2.960, 0
93, 65, 158, Tb, -69479.885, 2.999, 1293895.917, 3.007, 0
92, 66, 158, Dy, -70416.616, 3.644, 1294050.295, 3.650, 0
91, 67, 158, Ho, -66186.616, 30.220, 1289037.942, 30.221, 0
90, 68, 158, Er, -65287, 104, 1287356, 104, 1
89, 69, 158, Tm, -58687, 116, 1279974, 116, 1
88, 70, 158, Yb, -56022.000, 9.912, 1276526.265, 9.914, 0
87, 71, 158, Lu, -47899.295, 109.326, 1267621.207, 109.326, 0
86, 72, 158, Hf, -42797.225, 84.818, 1261736.783, 84.818, 0
85, 73, 158, Ta, -31328, 505, 1249485, 505, 1
84, 74, 158, W, -24276, 699, 1241651, 699, 1
100, 59, 159, Pr, -41703, 904, 1278884, 904, 1
99, 60, 159, Nd, -49937, 699, 1286337, 699, 1
98, 61, 159, Pm, -56700, 503, 1292317, 503, 1
97, 62, 159, Sm, -62224, 298, 1297058, 298, 1
96, 63, 159, Eu, -66057.353, 8.030, 1300109.415, 8.033, 0
95, 64, 159, Gd, -68571.851, 2.955, 1301841.559, 2.963, 0
94, 65, 159, Tb, -69542.412, 2.956, 1302029.767, 2.964, 0
93, 66, 159, Dy, -69176.777, 3.122, 1300881.779, 3.129, 0
92, 67, 159, Ho, -67339.054, 4.116, 1298261.702, 4.122, 0
91, 68, 159, Er, -64570.486, 4.576, 1294710.781, 4.581, 0
90, 69, 159, Tm, -60725.048, 65.320, 1290082.990, 65.321, 0
89, 70, 159, Yb, -55746.428, 90.080, 1284322.017, 90.080, 0
88, 71, 159, Lu, -49727.694, 49.640, 1277520.929, 49.641, 0
87, 72, 159, Hf, -42846, 302, 1269857, 302, 1
86, 73, 159, Ta, -35095.811, 111.073, 1261324.339, 111.073, 0
85, 74, 159, W, -25821, 598, 1251267, 598, 1
100, 60, 160, Nd, -47143, 801, 1291613, 801, 1
99, 61, 160, Pm, -53104, 596, 1296793, 596, 1
98, 62, 160, Sm, -60417, 401, 1303322, 401, 1
97, 63, 160, Eu, -63844.211, 166.437, 1305967.596, 166.437, 0
96, 64, 160, Gd, -67951.903, 2.995, 1309292.935, 3.003, 0
95, 65, 160, Tb, -67846.267, 2.969, 1308404.945, 2.977, 0
94, 66, 160, Dy, -69681.592, 3.011, 1309457.917, 3.019, 0
93, 67, 160, Ho, -66391.592, 15.299, 1305385.564, 15.301, 0
92, 68, 160, Er, -66062.547, 51.136, 1304274.165, 51.136, 0
91, 69, 160, Tm, -60462.547, 304.327, 1297891.811, 304.327, 0
90, 70, 160, Yb, -58163, 206, 1294809, 206, 1
89, 71, 160, Lu, -50876, 226, 1286740, 226, 1
88, 72, 160, Hf, -45909.990, 33.111, 1280992.194, 33.112, 0
87, 73, 160, Ta, -35995, 306, 1270295, 306, 1
86, 74, 160, W, -29464, 356, 1262982, 356, 1
85, 75, 160, Re, -17247, 596, 1249982, 596, 1
101, 60, 161, Nd, -42541, 904, 1295083, 904, 1
100, 61, 161, Pm, -50431, 699, 1302190, 699, 1
99, 62, 161, Sm, -56979, 503, 1307957, 503, 1
98, 63, 161, Eu, -61777, 298, 1311971, 298, 1
97, 64, 161, Gd, -65515.980, 3.158, 1314928.334, 3.165, 0
96, 65, 161, Tb, -67471.557, 3.009, 1316101.558, 3.017, 0
95, 66, 161, Dy, -68064.634, 3.010, 1315912.281, 3.018, 0
94, 67, 161, Ho, -67205.734, 3.575, 1314271.028, 3.582, 0
93, 68, 161, Er, -65203.315, 9.502, 1311486.255, 9.505, 0
92, 69, 161, Tm, -62039.315, 89.946, 1307539.902, 89.946, 0
91, 70, 161, Yb, -58350.900, 180.224, 1303069.134, 180.224, 0
90, 71, 161, Lu, -53050.900, 206.108, 1296986.781, 206.108, 0
89, 72, 161, Hf, -46266.506, 71.590, 1289420.033, 71.591, 0
88, 73, 161, Ta, -38775.302, 54.581, 1281146.476, 54.581, 0
87, 74, 161, W, -30656, 306, 1272245, 306, 1
86, 75, 161, Re, -20809, 600, 1261615, 600, 1
101, 61, 162, Pm, -46305, 801, 1306135, 801, 1
100, 62, 162, Sm, -54753, 596, 1313802, 596, 1
99, 63, 162, Eu, -58647, 401, 1316913, 401, 1
98, 64, 162, Gd, -64290.578, 4.839, 1321774.255, 4.844, 0
97, 65, 162, Tb, -65684.473, 36.488, 1322385.797, 36.489, 0
96, 66, 162, Dy, -68190.258, 3.011, 1324109.229, 3.019, 0
95, 67, 162, Ho, -66049.975, 4.216, 1321186.592, 4.222, 0
94, 68, 162, Er, -66345.722, 3.725, 1320699.985, 3.732, 0
93, 69, 162, Tm, -61506.402, 30.325, 1315078.312, 30.326, 0
92, 70, 162, Yb, -59848, 205, 1312638, 205, 1
91, 71, 162, Lu, -52888, 220, 1304896, 220, 1
90, 72, 162, Hf, -49180.103, 11.435, 1300404.952, 11.437, 0
89, 73, 162, Ta, -40467.304, 120.217, 1290909.801, 120.218, 0
88, 74, 162, W, -34697.864, 84.868, 1284358.007, 84.868, 0
87, 75, 162, Re, -22629, 508, 1271506, 508, 1
86, 76, 162, Os, -15072, 700, 1263168, 700, 1
102, 61, 163, Pm, -43296, 904, 1311198, 904, 1
101, 62, 163, Sm, -50897, 699, 1318017, 699, 1
100, 63, 163, Eu, -56626, 503, 1322963, 503, 1
99, 64, 163, Gd, -61488, 298, 1327043, 298, 1
98, 65, 163, Tb, -64604.742, 5.007, 1329377.389, 5.012, 0
97, 66, 163, Dy, -66389.866, 3.011, 1330380.159, 3.019, 0
96, 67, 163, Ho, -66387.301, 3.011, 1329595.241, 3.019, 0
95, 68, 163, Er, -65177.303, 5.436, 1327602.889, 5.440, 0
94, 69, 163, Tm, -62738.303, 6.209, 1324381.535, 6.212, 0
93, 70, 163, Yb, -59368.303, 100.193, 1320229.182, 100.193, 0
92, 71, 163, Lu, -54768.303, 223.693, 1314846.829, 223.693, 0
91, 72, 163, Hf, -49316, 316, 1308612, 316, 1
90, 73, 163, Ta, -42553.760, 70.457, 1301067.579, 70.457, 0
89, 74, 163, W, -34901, 306, 1292633, 306, 1
88, 75, 163, Re, -26663.200, 99.183, 1283612.312, 99.183, 0
87, 76, 163, Os, -16722, 600, 1272889, 600, 1
102, 62, 164, Sm, -48177, 801, 1323368, 801, 1
101, 63, 164, Eu, -53104, 596, 1327513, 596, 1
100, 64, 164, Gd, -59746, 401, 1333372, 401, 1
99, 65, 164, Tb, -62086.625, 100.045, 1334930.594, 100.046, 0
98, 66, 164, Dy, -65976.625, 3.011, 1338038.241, 3.019, 0
97, 67, 164, Ho, -64989.789, 3.174, 1336269.052, 3.182, 0
96, 68, 164, Er, -65952.563, 3.371, 1336449.472, 3.378, 0
95, 69, 164, Tm, -61990.011, 18.873, 1331704.567, 18.874, 0
94, 70, 164, Yb, -60994, 102, 1329926, 102, 1
93, 71, 164, Lu, -54758, 125, 1322907, 125, 1
92, 72, 164, Hf, -51770, 196, 1319138, 196, 1
91, 73, 164, Ta, -43249, 401, 1309834, 401, 1
90, 74, 164, W, -38206.329, 33.180, 1304009.117, 33.181, 0
89, 75, 164, Re, -27647, 310, 1292668, 310, 1
88, 76, 164, Os, -20561, 357, 1284799, 357, 1
103, 62, 165, Sm, -43799, 904, 1327061, 904, 1
102, 63, 165, Eu, -50561, 699, 1333041, 699, 1
101, 64, 165, Gd, -56467, 503, 1338165, 503, 1
100, 65, 165, Tb, -60659, 196, 1341574, 196, 1
99, 66, 165, Dy, -63621.191, 3.013, 1343754.130, 3.021, 0
98, 67, 165, Ho, -64907.266, 2.959, 1344257.852, 2.968, 0
97, 68, 165, Er, -64531.286, 3.384, 1343099.518, 3.391, 0
96, 69, 165, Tm, -62938.746, 3.619, 1340724.625, 3.626, 0
95, 70, 165, Yb, -60176.746, 20.325, 1337180.271, 20.326, 0
94, 71, 165, Lu, -56256.746, 82.541, 1332477.918, 82.542, 0
93, 72, 165, Hf, -51661, 374, 1327100, 374, 1
92, 73, 165, Ta, -45813, 222, 1320470, 222, 1
91, 74, 165, W, -38809.795, 87.322, 1312683.907, 87.323, 0
90, 75, 165, Re, -30692.473, 74.021, 1303784.231, 74.021, 0
89, 76, 165, Os, -21914, 310, 1294223, 310, 1
88, 77, 165, Ir, -11569, 401, 1283096, 401, 1
103, 63, 166, Eu, -46603, 801, 1337154, 801, 1
102, 64, 166, Gd, -54399, 596, 1344168, 596, 1
101, 65, 166, Tb, -57706, 298, 1346693, 298, 1
100, 66, 166, Dy, -62593.368, 3.040, 1350797.630, 3.048, 0
99, 67, 166, Ho, -63079.584, 2.959, 1350501.492, 2.968, 0
98, 68, 166, Er, -64934.464, 2.921, 1351574.019, 2.930, 0
97, 69, 166, Tm, -61894.849, 11.472, 1347752.050, 11.474, 0
96, 70, 166, Yb, -61590.725, 8.290, 1346665.573, 8.293, 0
95, 71, 166, Lu, -56110.725, 160.215, 1340403.219, 160.215, 0
94, 72, 166, Hf, -53794, 298, 1337304, 298, 1
93, 73, 166, Ta, -46137, 298, 1328865, 298, 1
92, 74, 166, W, -41898.691, 12.114, 1323844.125, 12.116, 0
91, 75, 166, Re, -32405.393, 130.201, 1313568.474, 130.201, 0
90, 76, 166, Os, -26142.458, 85.072, 1306523.185, 85.072, 0
89, 77, 166, Ir, -13501, 510, 1293099, 510, 1
104, 63, 167, Eu, -43734, 904, 1342356, 904, 1
103, 64, 167, Gd, -50701, 596, 1348542, 596, 1
102, 65, 167, Tb, -55843, 401, 1352901, 401, 1
101, 66, 167, Dy, -59942.538, 60.275, 1356218.123, 60.276, 0
100, 67, 167, Ho, -62292.538, 5.752, 1357785.769, 5.756, 0
99, 68, 167, Er, -63299.248, 2.912, 1358010.125, 2.921, 0
98, 69, 167, Tm, -62550.890, 3.087, 1356479.414, 3.096, 0
97, 70, 167, Yb, -60596.598, 4.869, 1353742.769, 4.875, 0
96, 71, 167, Lu, -57466.598, 100.118, 1349830.416, 100.119, 0
95, 72, 167, Hf, -53468, 205, 1345049, 205, 1
94, 73, 167, Ta, -47843, 412, 1338642, 412, 1
93, 74, 167, W, -42223, 312, 1332240, 312, 1
92, 75, 167, Re, -34872, 132, 1324106, 132, 1
91, 76, 167, Os, -26497, 310, 1314949, 310, 1
90, 77, 167, Ir, -17743.489, 85.658, 1305413.185, 85.658, 0
104, 64, 168, Gd, -48102, 699, 1354014, 699, 1
103, 65, 168, Tb, -52499, 503, 1357628, 503, 1
102, 66, 168, Dy, -58470, 298, 1362817, 298, 1
101, 67, 168, Ho, -60084.685, 28.882, 1363649.239, 28.883, 0
100, 68, 168, Er, -62998.997, 2.913, 1365781.197, 2.922, 0
99, 69, 168, Tm, -61319.891, 3.271, 1363319.738, 3.280, 0
98, 70, 168, Yb, -61576.900, 4.442, 1362794.394, 4.448, 0
97, 71, 168, Lu, -57101.900, 80.123, 1357537.040, 80.124, 0
96, 72, 168, Hf, -55303, 102, 1354956, 102, 1
95, 73, 168, Ta, -48636, 366, 1347507, 366, 1
94, 74, 168, W, -44839, 196, 1342927, 196, 1
93, 75, 168, Re, -35761, 401, 1333067, 401, 1
92, 76, 168, Os, -29963.446, 33.304, 1326486.819, 33.305, 0
91, 77, 168, Ir, -18662, 330, 1314403, 330, 1
90, 78, 168, Pt, -11146, 358, 1306104, 358, 1
105, 64, 169, Gd, -43901, 801, 1357884, 801, 1
104, 65, 169, Tb, -50096, 596, 1363296, 596, 1
103, 66, 169, Dy, -55606.785, 300.682, 1368025.015, 300.682, 0
102, 67, 169, Ho, -58806.785, 20.237, 1370442.662, 20.239, 0
101, 68, 169, Er, -60930.800, 2.924, 1371784.323, 2.933, 0
100, 69, 169, Tm, -61281.940, 2.900, 1371353.110, 2.909, 0
99, 70, 169, Yb, -60372.800, 4.440, 1369661.616, 4.446, 0
98, 71, 169, Lu, -58079.800, 5.359, 1366586.263, 5.364, 0
97, 72, 169, Hf, -54810.434, 82.248, 1362534.543, 82.248, 0
96, 73, 169, Ta, -50375, 205, 1357317, 205, 1
95, 74, 169, W, -44936, 315, 1351096, 315, 1
94, 75, 169, Re, -38350, 205, 1343727, 205, 1
93, 76, 169, Os, -30668.313, 87.398, 1335263.009, 87.399, 0
92, 77, 169, Ir, -21991.762, 89.326, 1325804.104, 89.326, 0
91, 78, 169, Pt, -12649, 314, 1315679, 314, 1
105, 65, 170, Tb, -46342, 699, 1367614, 699, 1
104, 66, 170, Dy, -53403, 401, 1373892, 401, 1
103, 67, 170, Ho, -56248.302, 50.095, 1375955.502, 50.096, 0
102, 68, 170, Er, -60118.302, 3.091, 1379043.148, 3.100, 0
101, 69, 170, Tm, -59803.883, 2.927, 1377946.376, 2.937, 0
100, 70, 170, Yb, -60771.916, 2.878, 1378132.055, 2.888, 0
99, 71, 170, Lu, -57312.778, 18.791, 1373890.563, 18.793, 0
98, 72, 170, Hf, -56216, 196, 1372011, 196, 1
97, 73, 170, Ta, -50217, 196, 1365230, 196, 1
96, 74, 170, W, -47996.164, 347.750, 1362226.890, 347.750, 0
95, 75, 170, Re, -38971, 404, 1352419, 404, 1
94, 76, 170, Os, -33934.586, 12.596, 1346600.604, 12.598, 0
93, 77, 170, Ir, -23807.402, 139.471, 1335691.067, 139.471, 0
